DATE,Close,High,Low,Open,Volume
3/18/2010,1165.8299560546875,1167.77001953125,1161.1600341796875,1166.1300048828125,4234510000
3/19/2010,1159.9000244140625,1169.199951171875,1155.3299560546875,1166.6800537109375,5212410000
3/22/2010,1165.81005859375,1167.8199462890625,1152.8800048828125,1157.25,4261680000
3/23/2010,1174.1700439453125,1174.719970703125,1163.8299560546875,1166.469970703125,4411640000
3/24/2010,1167.719970703125,1173.0400390625,1166.010009765625,1172.699951171875,4705750000
3/25/2010,1165.72998046875,1180.68994140625,1165.0899658203125,1170.030029296875,5668900000
3/26/2010,1166.5899658203125,1173.9300537109375,1161.47998046875,1167.5799560546875,4708420000
3/29/2010,1173.219970703125,1174.8499755859375,1167.7099609375,1167.7099609375,4375580000
3/30/2010,1173.27001953125,1177.8299560546875,1168.9200439453125,1173.75,4085000000
3/31/2010,1169.4300537109375,1174.56005859375,1165.77001953125,1171.75,4484340000
4/1/2010,1178.0999755859375,1181.4300537109375,1170.68994140625,1171.22998046875,4006870000
4/5/2010,1187.43994140625,1187.72998046875,1178.7099609375,1178.7099609375,3881620000
4/6/2010,1189.43994140625,1191.800048828125,1182.77001953125,1186.010009765625,4086180000
4/7/2010,1182.449951171875,1189.5999755859375,1177.25,1188.22998046875,5101430000
4/8/2010,1186.43994140625,1188.550048828125,1175.1199951171875,1181.75,4726970000
4/9/2010,1194.3699951171875,1194.6600341796875,1187.1500244140625,1187.469970703125,4511570000
4/12/2010,1196.47998046875,1199.199951171875,1194.7099609375,1194.93994140625,4607090000
4/13/2010,1197.300048828125,1199.0400390625,1188.8199462890625,1195.93994140625,5403580000
4/14/2010,1210.6500244140625,1210.6500244140625,1198.68994140625,1198.68994140625,5760040000
4/15/2010,1211.6700439453125,1213.9200439453125,1208.5,1210.77001953125,5995330000
4/16/2010,1192.1300048828125,1210.1700439453125,1186.77001953125,1210.1700439453125,8108470000
4/19/2010,1197.52001953125,1197.8699951171875,1183.6800537109375,1192.06005859375,6597740000
4/20/2010,1207.1700439453125,1208.5799560546875,1199.0400390625,1199.0400390625,5316590000
4/21/2010,1205.93994140625,1210.989990234375,1198.8499755859375,1207.1600341796875,5724310000
4/22/2010,1208.6700439453125,1210.27001953125,1190.18994140625,1202.52001953125,6035780000
4/23/2010,1217.280029296875,1217.280029296875,1205.0999755859375,1207.8699951171875,5326060000
4/26/2010,1212.050048828125,1219.800048828125,1211.0699462890625,1217.0699462890625,5647760000
4/27/2010,1183.7099609375,1211.3800048828125,1181.6199951171875,1209.9200439453125,7454540000
4/28/2010,1191.3599853515625,1195.050048828125,1181.81005859375,1184.5899658203125,6342310000
4/29/2010,1206.780029296875,1209.3599853515625,1193.300048828125,1193.300048828125,6059410000
4/30/2010,1186.68994140625,1207.989990234375,1186.3199462890625,1206.77001953125,6048260000
5/3/2010,1202.260009765625,1205.1300048828125,1188.5799560546875,1188.5799560546875,4938050000
5/4/2010,1173.5999755859375,1197.5,1168.1199951171875,1197.5,6594720000
5/5/2010,1165.8699951171875,1175.949951171875,1158.1500244140625,1169.239990234375,6795940000
5/6/2010,1128.1500244140625,1167.5799560546875,1065.7900390625,1164.3800048828125,10617810000
5/7/2010,1110.8800048828125,1135.1300048828125,1094.1500244140625,1127.0400390625,9472910000
5/10/2010,1159.72998046875,1163.8499755859375,1122.27001953125,1122.27001953125,6893700000
5/11/2010,1155.7900390625,1170.47998046875,1147.7099609375,1156.3900146484375,5842550000
5/12/2010,1171.6700439453125,1172.8699951171875,1155.4300537109375,1155.4300537109375,5225460000
5/13/2010,1157.43994140625,1173.5699462890625,1156.1400146484375,1170.0400390625,4870640000
5/14/2010,1135.6800537109375,1157.18994140625,1126.1400146484375,1157.18994140625,6126400000
5/17/2010,1136.93994140625,1141.8800048828125,1114.9599609375,1136.52001953125,5922920000
5/18/2010,1120.800048828125,1148.6600341796875,1117.199951171875,1138.780029296875,6170840000
5/19/2010,1115.050048828125,1124.27001953125,1100.6600341796875,1119.5699462890625,6765800000
5/20/2010,1071.5899658203125,1107.3399658203125,1071.5799560546875,1107.3399658203125,8328570000
5/21/2010,1087.68994140625,1090.1600341796875,1055.9000244140625,1067.260009765625,5452130000
5/24/2010,1073.6500244140625,1089.949951171875,1072.699951171875,1084.780029296875,5224040000
5/25/2010,1074.030029296875,1074.75,1040.780029296875,1067.4200439453125,7329580000
5/26/2010,1067.949951171875,1090.75,1065.5899658203125,1075.510009765625,4521050000
5/27/2010,1103.06005859375,1103.52001953125,1074.27001953125,1074.27001953125,5698460000
5/28/2010,1089.4100341796875,1102.5899658203125,1084.780029296875,1102.5899658203125,4871210000
6/1/2010,1070.7099609375,1094.77001953125,1069.8900146484375,1087.300048828125,5271480000
6/2/2010,1098.3800048828125,1098.56005859375,1072.030029296875,1073.010009765625,5026360000
6/3/2010,1102.8299560546875,1105.6700439453125,1091.81005859375,1098.8199462890625,4995970000
6/4/2010,1064.8800048828125,1098.4300537109375,1060.5,1098.4300537109375,6180580000
6/7/2010,1050.469970703125,1071.3599853515625,1049.8599853515625,1065.8399658203125,5467560000
6/8/2010,1062,1063.1500244140625,1042.1700439453125,1050.81005859375,6192750000
6/9/2010,1055.68994140625,1077.739990234375,1052.25,1062.75,5983200000
6/10/2010,1086.8399658203125,1087.8499755859375,1058.77001953125,1058.77001953125,5144780000
6/11/2010,1091.5999755859375,1092.25,1077.1199951171875,1082.6500244140625,4059280000
6/14/2010,1089.6300048828125,1105.9100341796875,1089.030029296875,1095,4425830000
6/15/2010,1115.22998046875,1115.5899658203125,1091.2099609375,1091.2099609375,4644490000
6/16/2010,1114.6099853515625,1118.739990234375,1107.1300048828125,1114.02001953125,5002600000
6/17/2010,1116.0400390625,1117.719970703125,1105.8699951171875,1115.97998046875,4557760000
6/18/2010,1117.510009765625,1121.010009765625,1113.9300537109375,1116.1600341796875,4555360000
6/21/2010,1113.199951171875,1131.22998046875,1108.239990234375,1122.7900390625,4514360000
6/22/2010,1095.31005859375,1118.5,1094.1800537109375,1113.9000244140625,4514380000
6/23/2010,1092.0400390625,1099.6400146484375,1085.31005859375,1095.5699462890625,4526150000
6/24/2010,1073.68994140625,1090.9300537109375,1071.5999755859375,1090.9300537109375,4814830000
6/25/2010,1076.760009765625,1083.56005859375,1067.8900146484375,1075.0999755859375,5128840000
6/28/2010,1074.5699462890625,1082.5999755859375,1071.449951171875,1077.5,3896410000
6/29/2010,1041.239990234375,1071.0999755859375,1035.1800537109375,1071.0999755859375,6136700000
6/30/2010,1030.7099609375,1048.0799560546875,1028.3299560546875,1040.56005859375,5067080000
7/1/2010,1027.3699951171875,1033.5799560546875,1010.9099731445312,1031.0999755859375,6435770000
7/2/2010,1022.5800170898438,1032.949951171875,1015.9299926757812,1027.6500244140625,3968500000
7/6/2010,1028.06005859375,1042.5,1018.3499755859375,1028.0899658203125,4691240000
7/7/2010,1060.27001953125,1060.8900146484375,1028.5400390625,1028.5400390625,4931220000
7/8/2010,1070.25,1071.25,1058.239990234375,1062.9200439453125,4548460000
7/9/2010,1077.9599609375,1078.1600341796875,1068.0999755859375,1070.5,3506570000
7/12/2010,1078.75,1080.780029296875,1070.449951171875,1077.22998046875,3426990000
7/13/2010,1095.3399658203125,1099.4599609375,1080.6500244140625,1080.6500244140625,4640460000
7/14/2010,1095.1700439453125,1099.0799560546875,1087.6800537109375,1095.6099853515625,4521050000
7/15/2010,1096.47998046875,1098.6600341796875,1080.530029296875,1094.4599609375,4552470000
7/16/2010,1064.8800048828125,1093.8499755859375,1063.3199462890625,1093.8499755859375,5297350000
7/19/2010,1071.25,1074.699951171875,1061.1099853515625,1066.8499755859375,4089500000
7/20/2010,1083.47998046875,1083.93994140625,1056.8800048828125,1064.530029296875,4713280000
7/21/2010,1069.5899658203125,1088.9599609375,1065.25,1086.6700439453125,4747180000
7/22/2010,1093.6700439453125,1097.5,1072.1400146484375,1072.1400146484375,4826900000
7/23/2010,1102.6600341796875,1103.72998046875,1087.8800048828125,1092.1700439453125,4524570000
7/26/2010,1115.010009765625,1115.010009765625,1101.300048828125,1102.8900146484375,4009650000
7/27/2010,1113.8399658203125,1120.949951171875,1109.780029296875,1117.3599853515625,4725690000
7/28/2010,1106.1300048828125,1114.6600341796875,1103.1099853515625,1112.8399658203125,4002390000
7/29/2010,1101.530029296875,1115.9000244140625,1092.8199462890625,1108.0699462890625,4612420000
7/30/2010,1101.5999755859375,1106.43994140625,1088.010009765625,1098.43994140625,4006450000
8/2/2010,1125.8599853515625,1127.300048828125,1107.530029296875,1107.530029296875,4144180000
8/3/2010,1120.4599609375,1125.43994140625,1116.760009765625,1125.3399658203125,4071820000
8/4/2010,1127.239990234375,1128.75,1119.4599609375,1121.06005859375,4057850000
8/5/2010,1125.81005859375,1126.56005859375,1118.81005859375,1125.780029296875,3685560000
8/6/2010,1121.6400146484375,1123.06005859375,1107.1700439453125,1122.0699462890625,3857890000
8/9/2010,1127.7900390625,1129.239990234375,1120.9100341796875,1122.800048828125,3979360000
8/10/2010,1121.06005859375,1127.1600341796875,1111.5799560546875,1122.9200439453125,3979360000
8/11/2010,1089.469970703125,1116.8900146484375,1088.550048828125,1116.8900146484375,4511860000
8/12/2010,1083.6099853515625,1086.719970703125,1076.68994140625,1081.47998046875,4521050000
8/13/2010,1079.25,1086.25,1079,1082.219970703125,3328890000
8/16/2010,1079.3800048828125,1082.6199951171875,1069.489990234375,1077.489990234375,3142450000
8/17/2010,1092.5400390625,1100.1400146484375,1081.1600341796875,1081.1600341796875,3968210000
8/18/2010,1094.1600341796875,1099.77001953125,1085.760009765625,1092.0799560546875,3724260000
8/19/2010,1075.6300048828125,1092.43994140625,1070.6600341796875,1092.43994140625,4290540000
8/20/2010,1071.68994140625,1075.6300048828125,1063.9100341796875,1075.6300048828125,3761570000
8/23/2010,1067.3599853515625,1081.5799560546875,1067.0799560546875,1073.3599853515625,3210950000
8/24/2010,1051.8699951171875,1063.199951171875,1046.6800537109375,1063.199951171875,4436330000
8/25/2010,1055.3299560546875,1059.3800048828125,1039.8299560546875,1048.97998046875,4360190000
8/26/2010,1047.219970703125,1061.449951171875,1045.4000244140625,1056.280029296875,3646710000
8/27/2010,1064.5899658203125,1065.2099609375,1039.699951171875,1049.27001953125,4102460000
8/30/2010,1048.9200439453125,1064.4000244140625,1048.7900390625,1062.9000244140625,2917990000
8/31/2010,1049.3299560546875,1055.1400146484375,1040.8800048828125,1046.8800048828125,4038770000
9/1/2010,1080.2900390625,1081.300048828125,1049.719970703125,1049.719970703125,4396880000
9/2/2010,1090.0999755859375,1090.0999755859375,1080.3900146484375,1080.6600341796875,3704210000
9/3/2010,1104.510009765625,1105.0999755859375,1093.6099853515625,1093.6099853515625,3534500000
9/7/2010,1091.8399658203125,1102.5999755859375,1091.1500244140625,1102.5999755859375,3107380000
9/8/2010,1098.8699951171875,1103.260009765625,1092.3599853515625,1092.3599853515625,3224640000
9/9/2010,1104.1800537109375,1110.27001953125,1101.1500244140625,1101.1500244140625,3387770000
9/10/2010,1109.550048828125,1110.8800048828125,1103.9200439453125,1104.5699462890625,3061160000
9/13/2010,1121.9000244140625,1123.8699951171875,1113.3800048828125,1113.3800048828125,4521050000
9/14/2010,1121.0999755859375,1127.3599853515625,1115.5799560546875,1121.1600341796875,4521050000
9/15/2010,1125.0699462890625,1126.4599609375,1114.6300048828125,1119.4300537109375,3369840000
9/16/2010,1124.6600341796875,1125.43994140625,1118.8800048828125,1123.8900146484375,3364080000
9/17/2010,1125.5899658203125,1131.469970703125,1122.4300537109375,1126.3900146484375,4086140000
9/20/2010,1142.7099609375,1144.8599853515625,1126.5699462890625,1126.5699462890625,3364080000
9/21/2010,1139.780029296875,1148.5899658203125,1136.219970703125,1142.8199462890625,4175660000
9/22/2010,1134.280029296875,1144.3800048828125,1131.5799560546875,1139.489990234375,3911070000
9/23/2010,1124.8299560546875,1136.77001953125,1122.7900390625,1131.0999755859375,3847850000
9/24/2010,1148.6700439453125,1148.9000244140625,1131.68994140625,1131.68994140625,4123950000
9/27/2010,1142.1600341796875,1149.9200439453125,1142,1148.6400146484375,3587860000
9/28/2010,1147.699951171875,1150,1132.0899658203125,1142.31005859375,4025840000
9/29/2010,1144.72998046875,1148.6300048828125,1140.260009765625,1146.75,3990280000
9/30/2010,1141.199951171875,1157.1600341796875,1136.0799560546875,1145.969970703125,4284160000
10/1/2010,1146.239990234375,1150.300048828125,1139.4200439453125,1143.489990234375,4298910000
10/4/2010,1137.030029296875,1148.1600341796875,1131.8699951171875,1144.9599609375,3604110000
10/5/2010,1160.75,1162.760009765625,1140.6800537109375,1140.6800537109375,4068840000
10/6/2010,1159.969970703125,1162.3299560546875,1154.8499755859375,1159.81005859375,4073160000
10/7/2010,1158.06005859375,1163.8699951171875,1151.4100341796875,1161.5699462890625,3910550000
10/8/2010,1165.1500244140625,1167.72998046875,1155.5799560546875,1158.3599853515625,3871420000
10/11/2010,1165.3199462890625,1168.6800537109375,1162.02001953125,1165.3199462890625,2505900000
10/12/2010,1169.77001953125,1172.5799560546875,1155.7099609375,1164.280029296875,4076170000
10/13/2010,1178.0999755859375,1184.3800048828125,1171.3199462890625,1171.3199462890625,4969410000
10/14/2010,1173.81005859375,1178.8900146484375,1166.7099609375,1177.8199462890625,4969410000
10/15/2010,1176.18994140625,1181.199951171875,1167.1199951171875,1177.469970703125,5724910000
10/18/2010,1184.7099609375,1185.530029296875,1174.550048828125,1176.8299560546875,4450050000
10/19/2010,1165.9000244140625,1178.6400146484375,1159.7099609375,1178.6400146484375,5600120000
10/20/2010,1178.1700439453125,1182.93994140625,1166.739990234375,1166.739990234375,5027880000
10/21/2010,1180.260009765625,1189.4300537109375,1171.1700439453125,1179.8199462890625,4625470000
10/22/2010,1183.0799560546875,1183.9300537109375,1178.989990234375,1180.52001953125,3177890000
10/25/2010,1185.6199951171875,1196.1400146484375,1184.739990234375,1184.739990234375,4221380000
10/26/2010,1185.6400146484375,1187.1099853515625,1177.719970703125,1184.8800048828125,4203680000
10/27/2010,1182.449951171875,1183.8399658203125,1171.699951171875,1183.8399658203125,4335670000
10/28/2010,1183.780029296875,1189.530029296875,1177.0999755859375,1184.469970703125,4283460000
10/29/2010,1183.260009765625,1185.4599609375,1179.699951171875,1183.8699951171875,3537880000
11/1/2010,1184.3800048828125,1195.81005859375,1177.6500244140625,1185.7099609375,4129180000
11/2/2010,1193.5699462890625,1195.8800048828125,1187.8599853515625,1187.8599853515625,3866200000
11/3/2010,1197.9599609375,1198.300048828125,1183.56005859375,1193.7900390625,4665480000
11/4/2010,1221.06005859375,1221.25,1198.3399658203125,1198.3399658203125,5695470000
11/5/2010,1225.8499755859375,1227.0799560546875,1220.2900390625,1221.199951171875,5637460000
11/8/2010,1223.25,1224.5699462890625,1217.550048828125,1223.239990234375,3937230000
11/9/2010,1213.4000244140625,1226.8399658203125,1208.93994140625,1223.5899658203125,4848040000
11/10/2010,1218.7099609375,1218.75,1204.3299560546875,1213.1400146484375,4561300000
11/11/2010,1213.5400390625,1215.449951171875,1204.489990234375,1213.0400390625,3931120000
11/12/2010,1199.2099609375,1210.5,1194.0799560546875,1209.0699462890625,4213620000
11/15/2010,1197.75,1207.4300537109375,1197.1500244140625,1200.43994140625,3503370000
11/16/2010,1178.3399658203125,1194.7900390625,1173,1194.7900390625,5116380000
11/17/2010,1178.5899658203125,1183.56005859375,1175.8199462890625,1178.3299560546875,3904780000
11/18/2010,1196.68994140625,1200.2900390625,1183.75,1183.75,4687260000
11/19/2010,1199.72998046875,1199.969970703125,1189.43994140625,1196.1199951171875,3675390000
11/22/2010,1197.8399658203125,1198.93994140625,1184.5799560546875,1198.0699462890625,3689500000
11/23/2010,1180.72998046875,1192.510009765625,1176.9100341796875,1192.510009765625,4133070000
11/24/2010,1198.3499755859375,1198.6199951171875,1183.699951171875,1183.699951171875,3384250000
11/26/2010,1189.4000244140625,1194.1600341796875,1186.9300537109375,1194.1600341796875,1613820000
11/29/2010,1187.760009765625,1190.3399658203125,1173.6400146484375,1189.0799560546875,3673450000
11/30/2010,1180.550048828125,1187.4000244140625,1174.1400146484375,1182.9599609375,4284700000
12/1/2010,1206.0699462890625,1207.6099853515625,1186.5999755859375,1186.5999755859375,4548110000
12/2/2010,1221.530029296875,1221.8900146484375,1206.81005859375,1206.81005859375,4970800000
12/3/2010,1224.7099609375,1225.5699462890625,1216.8199462890625,1219.9300537109375,3735780000
12/6/2010,1223.1199951171875,1225.800048828125,1220.6700439453125,1223.8699951171875,3527370000
12/7/2010,1223.75,1235.050048828125,1223.25,1227.25,6970630000
12/8/2010,1228.280029296875,1228.9300537109375,1219.5,1225.02001953125,4607590000
12/9/2010,1233,1234.7099609375,1226.8499755859375,1230.1400146484375,4522510000
12/10/2010,1240.4000244140625,1240.4000244140625,1232.5799560546875,1233.8499755859375,4547310000
12/13/2010,1240.4599609375,1246.72998046875,1240.3399658203125,1242.52001953125,4361240000
12/14/2010,1241.5899658203125,1246.5899658203125,1238.1700439453125,1241.8399658203125,4132350000
12/15/2010,1235.22998046875,1244.25,1234.010009765625,1241.5799560546875,4407340000
12/16/2010,1242.8699951171875,1243.75,1232.8499755859375,1236.3399658203125,4736820000
12/17/2010,1243.9100341796875,1245.81005859375,1239.8699951171875,1243.6300048828125,4632470000
12/20/2010,1247.0799560546875,1250.199951171875,1241.510009765625,1245.760009765625,3548140000
12/21/2010,1254.5999755859375,1255.8199462890625,1249.4300537109375,1249.4300537109375,3479670000
12/22/2010,1258.8399658203125,1259.3900146484375,1254.93994140625,1254.93994140625,1285590000
12/23/2010,1256.77001953125,1258.5899658203125,1254.050048828125,1257.530029296875,2515020000
12/27/2010,1257.5400390625,1258.4300537109375,1251.47998046875,1254.6600341796875,1992470000
12/28/2010,1258.510009765625,1259.9000244140625,1256.219970703125,1259.0999755859375,2478450000
12/29/2010,1259.780029296875,1262.5999755859375,1258.780029296875,1258.780029296875,2214380000
12/30/2010,1257.8800048828125,1261.0899658203125,1256.3199462890625,1259.43994140625,1970720000
12/31/2010,1257.6400146484375,1259.3399658203125,1254.18994140625,1256.760009765625,1799770000
1/3/2011,1271.8699951171875,1276.1700439453125,1257.6199951171875,1257.6199951171875,4286670000
1/4/2011,1270.199951171875,1274.1199951171875,1262.6600341796875,1272.949951171875,4796420000
1/5/2011,1276.56005859375,1277.6300048828125,1265.3599853515625,1268.780029296875,4764920000
1/6/2011,1273.8499755859375,1278.1700439453125,1270.4300537109375,1276.2900390625,4844100000
1/7/2011,1271.5,1276.8299560546875,1261.699951171875,1274.4100341796875,4963110000
1/10/2011,1269.75,1271.52001953125,1262.1800537109375,1270.8399658203125,4036450000
1/11/2011,1274.47998046875,1277.25,1269.6199951171875,1272.5799560546875,4050750000
1/12/2011,1285.9599609375,1286.8699951171875,1275.6500244140625,1275.6500244140625,4226940000
1/13/2011,1283.760009765625,1286.699951171875,1280.469970703125,1285.780029296875,4310840000
1/14/2011,1293.239990234375,1293.239990234375,1281.239990234375,1282.9000244140625,4661590000
1/18/2011,1295.02001953125,1296.06005859375,1290.1600341796875,1293.219970703125,5284990000
1/19/2011,1281.9200439453125,1294.5999755859375,1278.9200439453125,1294.52001953125,4743710000
1/20/2011,1280.260009765625,1283.3499755859375,1271.260009765625,1280.8499755859375,4935320000
1/21/2011,1283.3499755859375,1291.2099609375,1282.0699462890625,1283.6300048828125,4935320000
1/24/2011,1290.8399658203125,1291.9300537109375,1282.469970703125,1283.2900390625,3902470000
1/25/2011,1291.1800537109375,1291.260009765625,1281.0699462890625,1288.1700439453125,4595380000
1/26/2011,1296.6300048828125,1299.739990234375,1291.969970703125,1291.969970703125,4730980000
1/27/2011,1299.5400390625,1301.2900390625,1294.4100341796875,1297.510009765625,4309190000
1/28/2011,1276.3399658203125,1302.6700439453125,1275.0999755859375,1299.6300048828125,5618630000
1/31/2011,1286.1199951171875,1287.1700439453125,1276.5,1276.5,4167160000
2/1/2011,1307.5899658203125,1308.8599853515625,1289.1400146484375,1289.1400146484375,5164500000
2/2/2011,1304.030029296875,1307.6099853515625,1302.6199951171875,1305.9100341796875,4098260000
2/3/2011,1307.0999755859375,1308.5999755859375,1294.8299560546875,1302.77001953125,4370990000
2/4/2011,1310.8699951171875,1311,1301.6700439453125,1307.010009765625,3925950000
2/7/2011,1319.050048828125,1322.8499755859375,1311.8499755859375,1311.8499755859375,3902270000
2/8/2011,1324.5699462890625,1324.8699951171875,1316.030029296875,1318.760009765625,3881530000
2/9/2011,1320.8800048828125,1324.5400390625,1314.8900146484375,1322.47998046875,3922240000
2/10/2011,1321.8699951171875,1322.780029296875,1311.739990234375,1318.1300048828125,4184610000
2/11/2011,1329.1500244140625,1330.7900390625,1316.0799560546875,1318.6600341796875,4219300000
2/14/2011,1332.3199462890625,1332.9599609375,1326.9000244140625,1328.72998046875,3567040000
2/15/2011,1328.010009765625,1330.4300537109375,1324.6099853515625,1330.4300537109375,3926860000
2/16/2011,1336.3199462890625,1337.6099853515625,1329.510009765625,1329.510009765625,1966450000
2/17/2011,1340.4300537109375,1341.5,1331,1334.3699951171875,1966450000
2/18/2011,1343.010009765625,1344.0699462890625,1338.1199951171875,1340.3800048828125,1162310000
2/22/2011,1315.43994140625,1338.9100341796875,1312.3299560546875,1338.9100341796875,1322780000
2/23/2011,1307.4000244140625,1317.9100341796875,1299.550048828125,1315.43994140625,1330340000
2/24/2011,1306.0999755859375,1310.9100341796875,1294.260009765625,1307.0899658203125,1222900000
2/25/2011,1319.8800048828125,1320.6099853515625,1307.3399658203125,1307.3399658203125,3836030000
2/28/2011,1327.219970703125,1329.3800048828125,1320.550048828125,1321.6099853515625,1252850000
3/1/2011,1306.3299560546875,1332.0899658203125,1306.1400146484375,1328.6400146484375,1180420000
3/2/2011,1308.43994140625,1314.18994140625,1302.5799560546875,1305.469970703125,1025000000
3/3/2011,1330.969970703125,1332.280029296875,1312.3699951171875,1312.3699951171875,4340470000
3/4/2011,1321.1500244140625,1331.0799560546875,1312.5899658203125,1330.72998046875,4223740000
3/7/2011,1310.1300048828125,1327.6800537109375,1303.989990234375,1322.719970703125,3964730000
3/8/2011,1321.8199462890625,1325.739990234375,1306.8599853515625,1311.050048828125,4531420000
3/9/2011,1320.02001953125,1323.2099609375,1312.27001953125,1319.9200439453125,3709520000
3/10/2011,1295.1099853515625,1315.719970703125,1294.2099609375,1315.719970703125,4723020000
3/11/2011,1304.280029296875,1308.3499755859375,1291.989990234375,1293.4300537109375,3740400000
3/14/2011,1296.3900146484375,1301.18994140625,1286.3699951171875,1301.18994140625,4050370000
3/15/2011,1281.8699951171875,1288.4599609375,1261.1199951171875,1288.4599609375,5201400000
3/16/2011,1256.8800048828125,1280.9100341796875,1249.050048828125,1279.4599609375,5833000000
3/17/2011,1273.719970703125,1278.8800048828125,1261.6099853515625,1261.6099853515625,4134950000
3/18/2011,1279.2099609375,1288.8800048828125,1276.1800537109375,1276.7099609375,4685500000
3/21/2011,1298.3800048828125,1300.5799560546875,1281.6500244140625,1281.6500244140625,4223730000
3/22/2011,1293.77001953125,1299.3499755859375,1292.699951171875,1298.2900390625,3576550000
3/23/2011,1297.5400390625,1300.510009765625,1284.050048828125,1292.18994140625,3842350000
3/24/2011,1309.6600341796875,1311.3399658203125,1297.739990234375,1300.6099853515625,4223740000
3/25/2011,1313.800048828125,1319.1800537109375,1310.1500244140625,1311.800048828125,4223740000
3/28/2011,1310.18994140625,1319.739990234375,1310.18994140625,1315.449951171875,3215170000
3/29/2011,1319.43994140625,1319.449951171875,1305.260009765625,1309.3699951171875,3482580000
3/30/2011,1328.260009765625,1331.739990234375,1321.8900146484375,1321.8900146484375,3809570000
3/31/2011,1325.8299560546875,1329.77001953125,1325.030029296875,1327.43994140625,3566270000
4/1/2011,1332.4100341796875,1337.8499755859375,1328.8900146484375,1329.47998046875,4223740000
4/4/2011,1332.8699951171875,1336.739990234375,1329.0999755859375,1333.56005859375,4223740000
4/5/2011,1332.6300048828125,1338.2099609375,1330.030029296875,1332.030029296875,3852280000
4/6/2011,1335.5400390625,1339.3800048828125,1331.0899658203125,1335.93994140625,4223740000
4/7/2011,1333.510009765625,1338.800048828125,1326.56005859375,1334.8199462890625,4005600000
4/8/2011,1328.1700439453125,1339.4599609375,1322.93994140625,1336.1600341796875,3582810000
4/11/2011,1324.4599609375,1333.77001953125,1321.06005859375,1329.010009765625,3478970000
4/12/2011,1314.1600341796875,1321.9599609375,1309.510009765625,1321.9599609375,4275490000
4/13/2011,1314.4100341796875,1321.3499755859375,1309.18994140625,1314.030029296875,3850860000
4/14/2011,1314.52001953125,1316.7900390625,1302.4200439453125,1311.1300048828125,3872630000
4/15/2011,1319.6800537109375,1322.8800048828125,1313.6800537109375,1314.5400390625,4223740000
4/18/2011,1305.1400146484375,1313.3499755859375,1294.699951171875,1313.3499755859375,4223740000
4/19/2011,1312.6199951171875,1312.699951171875,1303.969970703125,1305.989990234375,3886300000
4/20/2011,1330.3599853515625,1332.6600341796875,1319.1199951171875,1319.1199951171875,4236280000
4/21/2011,1337.3800048828125,1337.489990234375,1332.8299560546875,1333.22998046875,3587240000
4/25/2011,1335.25,1337.550048828125,1331.469970703125,1337.1400146484375,2142130000
4/26/2011,1347.239990234375,1349.550048828125,1336.75,1336.75,3908060000
4/27/2011,1355.6600341796875,1357.489990234375,1344.25,1348.4300537109375,4051570000
4/28/2011,1360.47998046875,1361.7099609375,1353.5999755859375,1353.8599853515625,4036820000
4/29/2011,1363.6099853515625,1364.56005859375,1358.68994140625,1360.1400146484375,3479070000
5/2/2011,1361.219970703125,1370.5799560546875,1358.5899658203125,1365.2099609375,3846250000
5/3/2011,1356.6199951171875,1360.8399658203125,1349.52001953125,1359.760009765625,4223740000
5/4/2011,1347.3199462890625,1355.9000244140625,1341.5,1355.9000244140625,4223740000
5/5/2011,1335.0999755859375,1348,1329.1700439453125,1344.1600341796875,3846250000
5/6/2011,1340.199951171875,1354.3599853515625,1335.5799560546875,1340.239990234375,4223740000
5/9/2011,1346.2900390625,1349.43994140625,1338.6400146484375,1340.199951171875,4265250000
5/10/2011,1357.1600341796875,1359.43994140625,1348.3399658203125,1348.3399658203125,4223740000
5/11/2011,1342.0799560546875,1354.510009765625,1336.3599853515625,1354.510009765625,3846250000
5/12/2011,1348.6500244140625,1351.050048828125,1332.030029296875,1339.3900146484375,3777210000
5/13/2011,1337.77001953125,1350.469970703125,1333.3599853515625,1348.68994140625,3426660000
5/16/2011,1329.469970703125,1343.3299560546875,1327.3199462890625,1334.77001953125,3846250000
5/17/2011,1328.97998046875,1330.4200439453125,1318.510009765625,1326.0999755859375,4053970000
5/18/2011,1340.6800537109375,1341.8199462890625,1326.5899658203125,1328.5400390625,3922030000
5/19/2011,1343.5999755859375,1346.8199462890625,1336.3599853515625,1342.4000244140625,3626110000
5/20/2011,1333.27001953125,1342,1330.6700439453125,1342,4066020000
5/23/2011,1317.3699951171875,1333.0699462890625,1312.8800048828125,1333.0699462890625,3255580000
5/24/2011,1316.280029296875,1323.719970703125,1313.8699951171875,1317.699951171875,3846250000
5/25/2011,1320.469970703125,1325.8599853515625,1311.800048828125,1316.3599853515625,4109670000
5/26/2011,1325.68994140625,1328.510009765625,1314.4100341796875,1320.6400146484375,3259470000
5/27/2011,1331.0999755859375,1334.6199951171875,1325.68994140625,1325.68994140625,3124560000
5/31/2011,1345.199951171875,1345.199951171875,1331.0999755859375,1331.0999755859375,4696240000
6/1/2011,1314.550048828125,1345.199951171875,1313.7099609375,1345.199951171875,4241090000
6/2/2011,1312.93994140625,1318.030029296875,1305.6099853515625,1314.550048828125,3762170000
6/3/2011,1300.1600341796875,1312.93994140625,1297.9000244140625,1312.93994140625,3505030000
6/6/2011,1286.1700439453125,1300.260009765625,1284.719970703125,1300.260009765625,3555980000
